Filename, Records (Actual), Labeled Size, DataType, ParameterSet, Pivot Type, KStop, InsertionSort, Time(nS), Time(uS), Time(mS), Final Check Result, User Generated Data, GaussianSequential, Presorted sample [1:30], Sorted sample [1:30], Path, Full Path
rev1K.dat, 1000, 1000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 246200, 246, 0.25, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 270900, 270, 0.27, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 63600, 63, 0.06, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 191400, 191, 0.19, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 63100, 63, 0.06, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 825000, 825, 0.82, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 843800, 843, 0.84, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 862800, 862, 0.86, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 104700, 104, 0.1, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 504100, 504, 0.5, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 98100, 98, 0.1, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev50.dat, 50, 50, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 21600, 21, 0.02, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 67400, 67, 0.07, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 62700, 62, 0.06, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 37900, 37, 0.04, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 38500, 38, 0.04, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 46300, 46, 0.05, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev500.dat, 500, 500, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 146000, 146, 0.15, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 144700, 144, 0.14, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 106200, 106, 0.11, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 42200, 42, 0.04, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 67000, 67, 0.07, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 40200, 40, 0.04, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev5K.dat, 5000, 5000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 5413300, 5413, 5.41, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 5597700, 5597, 5.6, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 5366300, 5366, 5.37, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 233900, 233, 0.23, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 2865300, 2865, 2.87, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 229700, 229, 0.23, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 105100, 105, 0.1, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 86500, 86, 0.09, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 79000, 79, 0.08, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 110900, 110, 0.11, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 108400, 108, 0.11, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 107800, 107, 0.11, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 225200, 225, 0.23, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 343200, 343, 0.34, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 255600, 255, 0.26, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 57100, 57, 0.06, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 55400, 55, 0.06, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 57200, 57, 0.06, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
asc10K-u.dat, 10000, 10000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 1084100, 1084, 1.08, true, true, false,  (0)441487 243779 886230 52824 441429 (5)574741 943076 636999 756806 531579 (10)98927 180663 975996 96206 844244 (15)410860 31667 397436 372981 364113 (20)375737 746929 956722 985000 452273 (25)578833 680966 455836 417155 938785 (30)762176,  (0)21 155 290 311 379 (5)588 882 914 1005 1061 (10)1113 1216 1354 1368 1440 (15)1637 1680 1735 1878 1942 (20)2079 2217 2239 2551 2582 (25)2600 2649 2669 2891 2916 (30)2930, res\custom\asc10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc10K-u.dat
