Filename, Records (Actual), Labeled Size, DataType, ParameterSet, Pivot Type, KStop, InsertionSort, Time(nS), Time(uS), Time(mS), Final Check Result, User Generated Data, GaussianSequential, Presorted sample [1:30], Sorted sample [1:30], Path, Full Path
asc500-ug.dat, 500, 500, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 86100, 86, 0.09, true, true, true,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656, res\custom\asc500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc500-ug.dat
asc500-ug.dat, 500, 500, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 96100, 96, 0.1, true, true, true,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656, res\custom\asc500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc500-ug.dat
asc500-ug.dat, 500, 500, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 96400, 96, 0.1, true, true, true,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656, res\custom\asc500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc500-ug.dat
asc500-ug.dat, 500, 500, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 31100, 31, 0.03, true, true, true,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656, res\custom\asc500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc500-ug.dat
asc500-ug.dat, 500, 500, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 30200, 30, 0.03, true, true, true,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656, res\custom\asc500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc500-ug.dat
asc500-ug.dat, 500, 500, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 39800, 39, 0.04, true, true, true,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656,  (0)2477 3602 4946 7222 7469 (5)9458 10926 11534 13229 16530 (10)18742 19495 20752 23240 25254 (15)25857 27156 29898 31966 33416 (20)35428 38718 40000 42738 44705 (25)47245 49957 50829 53346 54761 (30)56656, res\custom\asc500-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc500-ug.dat
asc5K-u.dat, 5000, 5000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 544300, 544, 0.54, false, true, false,  (0)663311 299040 817668 529339 72056 (5)405774 261214 667950 423219 199751 (10)815315 168344 532503 336780 284663 (15)962703 116950 417084 738242 103325 (20)112571 244612 892319 785535 954243 (25)486641 324307 100681 632981 904294 (30)460552,  (0)96 132 424 321 516 (5)534 830 955 1073 1039 (10)1378 1678 1446 1761 1764 (15)1828 1980 1956 2007 2010 (20)2476 2435 2831 3262 3296 (25)3300 3437 3515 3479 3576 (30)3839, res\custom\asc5K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-u.dat
asc5K-u.dat, 5000, 5000, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 412700, 412, 0.41, true, true, false,  (0)663311 299040 817668 529339 72056 (5)405774 261214 667950 423219 199751 (10)815315 168344 532503 336780 284663 (15)962703 116950 417084 738242 103325 (20)112571 244612 892319 785535 954243 (25)486641 324307 100681 632981 904294 (30)460552,  (0)96 132 321 424 516 (5)534 830 955 1039 1073 (10)1378 1446 1678 1761 1764 (15)1828 1956 1980 2007 2010 (20)2435 2476 2831 3262 3296 (25)3300 3437 3479 3515 3576 (30)3839, res\custom\asc5K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-u.dat
asc5K-u.dat, 5000, 5000, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 398700, 398, 0.4, true, true, false,  (0)663311 299040 817668 529339 72056 (5)405774 261214 667950 423219 199751 (10)815315 168344 532503 336780 284663 (15)962703 116950 417084 738242 103325 (20)112571 244612 892319 785535 954243 (25)486641 324307 100681 632981 904294 (30)460552,  (0)96 132 321 424 516 (5)534 830 955 1039 1073 (10)1378 1446 1678 1761 1764 (15)1828 1956 1980 2007 2010 (20)2435 2476 2831 3262 3296 (25)3300 3437 3479 3515 3576 (30)3839, res\custom\asc5K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-u.dat
asc5K-u.dat, 5000, 5000, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 511500, 511, 0.51, false, true, false,  (0)663311 299040 817668 529339 72056 (5)405774 261214 667950 423219 199751 (10)815315 168344 532503 336780 284663 (15)962703 116950 417084 738242 103325 (20)112571 244612 892319 785535 954243 (25)486641 324307 100681 632981 904294 (30)460552,  (0)96 132 321 424 516 (5)534 830 1039 955 1073 (10)1378 1446 1678 1761 1828 (15)1764 1956 1980 2007 2010 (20)2435 2476 2831 3262 3300 (25)3296 3437 3479 3515 3576 (30)3839, res\custom\asc5K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-u.dat
asc5K-u.dat, 5000, 5000, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 506600, 506, 0.51, false, true, false,  (0)663311 299040 817668 529339 72056 (5)405774 261214 667950 423219 199751 (10)815315 168344 532503 336780 284663 (15)962703 116950 417084 738242 103325 (20)112571 244612 892319 785535 954243 (25)486641 324307 100681 632981 904294 (30)460552,  (0)96 132 321 424 516 (5)534 830 1039 955 1073 (10)1378 1446 1678 1761 1828 (15)1764 1956 1980 2007 2010 (20)2435 2476 2831 3262 3300 (25)3296 3437 3479 3515 3576 (30)3839, res\custom\asc5K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-u.dat
asc5K-u.dat, 5000, 5000, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 489600, 489, 0.49, false, true, false,  (0)663311 299040 817668 529339 72056 (5)405774 261214 667950 423219 199751 (10)815315 168344 532503 336780 284663 (15)962703 116950 417084 738242 103325 (20)112571 244612 892319 785535 954243 (25)486641 324307 100681 632981 904294 (30)460552,  (0)96 132 321 424 516 (5)534 830 1039 955 1073 (10)1378 1446 1678 1761 1828 (15)1764 1956 1980 2007 2010 (20)2435 2476 2831 3262 3300 (25)3296 3437 3479 3515 3576 (30)3839, res\custom\asc5K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-u.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 15069100, 15069, 15.07, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 16590200, 16590, 16.59, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 17630200, 17630, 17.63, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 185100, 185, 0.18, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 171400, 171, 0.17, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 175400, 175, 0.17, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 101000, 101, 0.1, false, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 6488 (5)4617 8840 7010 9096 12644 (10)11508 15090 12764 15750 15580 (15)16317 16933 19193 20298 23720 (20)22618 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 91300, 91, 0.09, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 87300, 87, 0.09, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 109100, 109, 0.11, false, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 3436 1697 4617 (5)6488 7010 8840 11508 9096 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 97200, 97, 0.1, false, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 3436 1697 4617 (5)6488 7010 8840 11508 9096 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 94300, 94, 0.09, false, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 3436 1697 4617 (5)6488 7010 8840 11508 9096 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 1210500, 1210, 1.21, false, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 238 44 328 461 (5)423 787 982 1062 1356 (10)1260 1376 1410 1583 1474 (15)1596 1597 1761 1670 1791 (20)1802 1865 2064 2186 2081 (25)2256 2378 2837 2864 2943 (30)2899, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 1449600, 1449, 1.45, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 1087900, 1087, 1.09, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 1390400, 1390, 1.39, false, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 1368600, 1368, 1.37, false, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 1196300, 1196, 1.2, false, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 14000, 14, 0.01, false, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 126041 36324 154379 (5)240256 285932 313640 313103 338778 (10)384364 423636 456262 483468 506395 (15)489984 555881 640244 686257 746880 (20)727304 783568 946026 816039 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 26200, 26, 0.03, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 24000, 24, 0.02, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 17900, 17, 0.02, false, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)36025 26324 126041 36324 154379 (5)240256 285932 313103 313640 338778 (10)423636 384364 456262 483468 489984 (15)506395 555881 640244 727304 686257 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 16100, 16, 0.02, false, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)36025 26324 126041 36324 154379 (5)240256 285932 313103 313640 338778 (10)423636 384364 456262 483468 489984 (15)506395 555881 640244 727304 686257 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 13900, 13, 0.01, false, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)36025 26324 126041 36324 154379 (5)240256 285932 313103 313640 338778 (10)423636 384364 456262 483468 489984 (15)506395 555881 640244 727304 686257 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran2K-u.dat, 2000, 2000, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 202300, 202, 0.2, false, true, false,  (0)519536 450687 100238 639932 212888 (5)333668 736353 238810 552306 664683 (10)864689 328644 630966 243688 7029 (15)37000 944801 548227 951980 168108 (20)205957 10853 352575 421412 322682 (25)443451 260162 816685 415218 328362 (30)521369,  (0)453 951 1264 1363 1931 (5)2868 2473 3161 4121 4560 (10)5843 4992 6360 7535 7029 (15)8856 8554 9154 10012 9718 (20)10853 11321 11765 12072 12462 (25)12428 12674 12735 12826 12888 (30)13558, res\custom\ran2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran2K-u.dat
ran2K-u.dat, 2000, 2000, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 163600, 163, 0.16, true, true, false,  (0)519536 450687 100238 639932 212888 (5)333668 736353 238810 552306 664683 (10)864689 328644 630966 243688 7029 (15)37000 944801 548227 951980 168108 (20)205957 10853 352575 421412 322682 (25)443451 260162 816685 415218 328362 (30)521369,  (0)453 951 1264 1363 1931 (5)2473 2868 3161 4121 4560 (10)4992 5843 6360 7029 7535 (15)8554 8856 9154 9718 10012 (20)10853 11321 11765 12072 12428 (25)12462 12674 12735 12826 12888 (30)13558, res\custom\ran2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran2K-u.dat
ran2K-u.dat, 2000, 2000, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 178900, 178, 0.18, true, true, false,  (0)519536 450687 100238 639932 212888 (5)333668 736353 238810 552306 664683 (10)864689 328644 630966 243688 7029 (15)37000 944801 548227 951980 168108 (20)205957 10853 352575 421412 322682 (25)443451 260162 816685 415218 328362 (30)521369,  (0)453 951 1264 1363 1931 (5)2473 2868 3161 4121 4560 (10)4992 5843 6360 7029 7535 (15)8554 8856 9154 9718 10012 (20)10853 11321 11765 12072 12428 (25)12462 12674 12735 12826 12888 (30)13558, res\custom\ran2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran2K-u.dat
